name,price,category
Paste fainoase Rigatoni n.89 Barilla 500 g,"5,99 lei",alimente-de-baza
"Spaghetti n5 Integrale Barilla, 500g","7,85 lei",alimente-de-baza
"Paste fainoase Auchan penne rigate, 400 g","2,49 lei",alimente-de-baza
"Orez bob lung camolino Auchan, 1 kg","6,49 lei",alimente-de-baza
"Fasole alba bob mare Auchan, 500g","6,99 lei",alimente-de-baza
"Bicarbonat de sodiu Auchan, 100g","0,99 lei",alimente-de-baza
"Miez de nuca macinat Pouce, 500g","29,49 lei",alimente-de-baza
"Mac Auchan, 70 g","2,50 lei",alimente-de-baza
"Penne Rigate Integrali Barilla, 500g","8,30 lei",alimente-de-baza
"Esenta cu aroma de rom Auchan, 25 ml","0,69 lei",alimente-de-baza
"Taitei cuiburi Auchan, 200g","2,39 lei",alimente-de-baza
"Faina alba pentru prajituri Auchan, tip 000, 1 kg","2,80 lei",alimente-de-baza
"Linguine Barilla, 500 g","6,80 lei",alimente-de-baza
"Linte rosie Solarie, 500 g","12,30 lei",alimente-de-baza
"Paste fainoase Auchan fidea cuiburi, 200 g","2,39 lei",alimente-de-baza
"Naut Auchan, 500g","4,99 lei",alimente-de-baza
"Paste integrale La Molisana Penne Rigate No 20, 500 g","7,80 lei",alimente-de-baza
"Paste integrale La Molisana Fusilli No 28, 500 g","7,80 lei",alimente-de-baza
"Ulei de floarea soarelui Auchan, 1 l","7,49 lei",alimente-de-baza
"Spaghetti n5 Barilla, 500g","5,45 lei",alimente-de-baza
"Fusilli n98 Barilla, 500g","5,75 lei",alimente-de-baza
"Orez pentru pilaf Deroni, 1 Kg","9,55 lei",alimente-de-baza
"Orez camolino Deroni, 1 kg","8,55 lei",alimente-de-baza
"Pesmet Auchan, 500 g","4,29 lei",alimente-de-baza
"Mini Penne Rigate Barilla, 500g","7,25 lei",alimente-de-baza
"Faina alba 650 Auchan, 1 kg","2,05 lei",alimente-de-baza
"Fulgi de nuca de cocos Auchan, 100 g","1,59 lei",alimente-de-baza
"Gris din grau Auchan, 500 g","1,99 lei",alimente-de-baza
"Penne Rigate n73 Barilla, 1000g","12,80 lei",alimente-de-baza
"Paste fainoase Auchan spirale, 400 g","2,19 lei",alimente-de-baza
"Paste Gnocchi n85 Barilla, 500g","5,99 lei",alimente-de-baza
"Drojdie uscata Auchan, 42g","2,19 lei",alimente-de-baza
"Spaghettini n3 Barilla, 500g","6,05 lei",alimente-de-baza
"Farfalle n65 Barilla, 500g","6,49 lei",alimente-de-baza
"Orez pentru sarmale calitatea I Deroni, 1 kg","7,90 lei",alimente-de-baza
"Paste fainoase spaghete Auchan, 400 g","2,39 lei",alimente-de-baza
"Amidon de porumb Auchan, 250 g","2,39 lei",alimente-de-baza
"Tagliatelle cu ou Barilla, 450 g","11,50 lei",alimente-de-baza
"Bors acru Pouce, 1L","2,49 lei",alimente-de-baza
"Orez bob rotund Auchan, 1 kg","6,99 lei",alimente-de-baza
"Paste Fusilli Integrali Barilla, 500g","8,30 lei",alimente-de-baza
"Esenta cu aroma de vanilie Auchan, 25 ml","0,69 lei",alimente-de-baza
Paste fainoase Rigatoni n.89 Barilla 500 g,"5,99 lei",alimente-de-baza
"Spaghetti n5 Integrale Barilla, 500g","7,85 lei",alimente-de-baza
"Paste fainoase Auchan penne rigate, 400 g","2,49 lei",alimente-de-baza
"Orez bob lung camolino Auchan, 1 kg","6,49 lei",alimente-de-baza
"Fasole alba bob mare Auchan, 500g","6,99 lei",alimente-de-baza
"Bicarbonat de sodiu Auchan, 100g","0,99 lei",alimente-de-baza
"Miez de nuca macinat Pouce, 500g","29,49 lei",alimente-de-baza
"Mac Auchan, 70 g","2,50 lei",alimente-de-baza
"Penne Rigate Integrali Barilla, 500g","8,30 lei",alimente-de-baza
"Esenta cu aroma de rom Auchan, 25 ml","0,69 lei",alimente-de-baza
"Taitei cuiburi Auchan, 200g","2,39 lei",alimente-de-baza
"Faina alba pentru prajituri Auchan, tip 000, 1 kg","2,80 lei",alimente-de-baza
"Linguine Barilla, 500 g","6,80 lei",alimente-de-baza
"Linte rosie Solarie, 500 g","12,30 lei",alimente-de-baza
"Paste fainoase Auchan fidea cuiburi, 200 g","2,39 lei",alimente-de-baza
"Naut Auchan, 500g","4,99 lei",alimente-de-baza
"Paste integrale La Molisana Penne Rigate No 20, 500 g","7,80 lei",alimente-de-baza
"Paste integrale La Molisana Fusilli No 28, 500 g","7,80 lei",alimente-de-baza
"Zahar pudra vanilinat Auchan, 80 g","1,19 lei",alimente-de-baza
"Linte rosie Auchan, 500g","5,99 lei",alimente-de-baza
"Spaghetti n5 Barilla, 1000g","11,90 lei",alimente-de-baza
"Faina alba pentru cozonac Auchan, tip 000, 1 kg","2,80 lei",alimente-de-baza
"Sare de lamaie Auchan, 8g","0,28 lei",alimente-de-baza
Vopsea oua gel Dr. Oetker Carmin multicolor Nuante de poveste,"11,99 lei",alimente-de-baza
"Penne Rigate n73 Barilla, 500g","5,39 lei",alimente-de-baza
"Esenta cu aroma de lamaie Auchan, 25 ml","0,69 lei",alimente-de-baza
Vopsea oua gel Dr. Oetker Carmin multicolor Royal,"14,99 lei",alimente-de-baza
"Zahar vanilinat Auchan, 8 g","0,29 lei",alimente-de-baza
"Drajeuri cu rom si cocos Casali Black & White, 300 g","26,99 lei",alimente-de-baza
"Ulei de cocos Solaris, 300 ml","30,50 lei",alimente-de-baza
"Orez bob lung Auchan, 1 kg","6,99 lei",alimente-de-baza
"Fasole pestrita Auchan, 400g","4,99 lei",alimente-de-baza
"Zahar vanilinat Auchan, 80 g","1,19 lei",alimente-de-baza
"Orez brun Deroni, 1 Kg","10,10 lei",alimente-de-baza
"Lapte praf instant din soia integrala Solaris, 250g","18,40 lei",alimente-de-baza
"Indulcitor Auchan, 50 plicuri x 3 g","16,99 lei",alimente-de-baza
"Ulei de floarea soarelui Bunica, 1 l","8,89 lei",alimente-de-baza
"Zahar alb Diamant, 100 plicuri x 5 g","10,80 lei",alimente-de-baza
"Ulei de floarea soarelui Unisol, 1 l","8,19 lei",alimente-de-baza
"Zahar Cristal Margaritar, 1 kg","2,99 lei",alimente-de-baza
"Ulei de floarea soarelui Spornic Bun la toate, 1 l","6,99 lei",alimente-de-baza
"Ulei de floarea soarelui rafinat cu vitamina D Bunatati de la Bunica, 1.8 l","14,99 lei",alimente-de-baza
"Ulei de floarea soarelui Auchan, 1 l","7,49 lei",alimente-de-baza
"Spaghetti n5 Barilla, 500g","5,45 lei",alimente-de-baza
"Fusilli n98 Barilla, 500g","5,75 lei",alimente-de-baza
"Orez pentru pilaf Deroni, 1 Kg","9,55 lei",alimente-de-baza
"Orez camolino Deroni, 1 kg","8,55 lei",alimente-de-baza
"Pesmet Auchan, 500 g","4,29 lei",alimente-de-baza
"Mini Penne Rigate Barilla, 500g","7,25 lei",alimente-de-baza
"Faina alba 650 Auchan, 1 kg","2,05 lei",alimente-de-baza
"Fulgi de nuca de cocos Auchan, 100 g","1,59 lei",alimente-de-baza
"Gris din grau Auchan, 500 g","1,99 lei",alimente-de-baza
"Penne Rigate n73 Barilla, 1000g","12,80 lei",alimente-de-baza
"Paste fainoase Auchan spirale, 400 g","2,19 lei",alimente-de-baza
"Paste Gnocchi n85 Barilla, 500g","5,99 lei",alimente-de-baza
"Drojdie uscata Auchan, 42g","2,19 lei",alimente-de-baza
"Spaghettini n3 Barilla, 500g","6,05 lei",alimente-de-baza
"Farfalle n65 Barilla, 500g","6,49 lei",alimente-de-baza
"Orez pentru sarmale calitatea I Deroni, 1 kg","7,90 lei",alimente-de-baza
"Paste fainoase spaghete Auchan, 400 g","2,39 lei",alimente-de-baza
"Amidon de porumb Auchan, 250 g","2,39 lei",alimente-de-baza
"Tagliatelle cu ou Barilla, 450 g","11,50 lei",alimente-de-baza
"Bors acru Pouce, 1L","2,49 lei",alimente-de-baza
"Orez bob rotund Auchan, 1 kg","6,99 lei",alimente-de-baza
"Paste Fusilli Integrali Barilla, 500g","8,30 lei",alimente-de-baza
"Esenta cu aroma de vanilie Auchan, 25 ml","0,69 lei",alimente-de-baza
Paste fainoase Rigatoni n.89 Barilla 500 g,"5,99 lei",alimente-de-baza
"Spaghetti n5 Integrale Barilla, 500g","7,85 lei",alimente-de-baza
"Paste fainoase Auchan penne rigate, 400 g","2,49 lei",alimente-de-baza
"Orez bob lung camolino Auchan, 1 kg","6,49 lei",alimente-de-baza
"Fasole alba bob mare Auchan, 500g","6,99 lei",alimente-de-baza
"Bicarbonat de sodiu Auchan, 100g","0,99 lei",alimente-de-baza
"Miez de nuca macinat Pouce, 500g","29,49 lei",alimente-de-baza
"Mac Auchan, 70 g","2,50 lei",alimente-de-baza
"Penne Rigate Integrali Barilla, 500g","8,30 lei",alimente-de-baza
"Esenta cu aroma de rom Auchan, 25 ml","0,69 lei",alimente-de-baza
"Taitei cuiburi Auchan, 200g","2,39 lei",alimente-de-baza
"Faina alba pentru prajituri Auchan, tip 000, 1 kg","2,80 lei",alimente-de-baza
"Linguine Barilla, 500 g","6,80 lei",alimente-de-baza
"Linte rosie Solarie, 500 g","12,30 lei",alimente-de-baza
"Paste fainoase Auchan fidea cuiburi, 200 g","2,39 lei",alimente-de-baza
"Naut Auchan, 500g","4,99 lei",alimente-de-baza
"Paste integrale La Molisana Penne Rigate No 20, 500 g","7,80 lei",alimente-de-baza
"Paste integrale La Molisana Fusilli No 28, 500 g","7,80 lei",alimente-de-baza
"Zahar pudra vanilinat Auchan, 80 g","1,19 lei",alimente-de-baza
"Linte rosie Auchan, 500g","5,99 lei",alimente-de-baza
"Spaghetti n5 Barilla, 1000g","11,90 lei",alimente-de-baza
"Faina alba pentru cozonac Auchan, tip 000, 1 kg","2,80 lei",alimente-de-baza
"Sare de lamaie Auchan, 8g","0,28 lei",alimente-de-baza
Vopsea oua gel Dr. Oetker Carmin multicolor Nuante de poveste,"11,99 lei",alimente-de-baza
"Penne Rigate n73 Barilla, 500g","5,39 lei",alimente-de-baza
"Esenta cu aroma de lamaie Auchan, 25 ml","0,69 lei",alimente-de-baza
Vopsea oua gel Dr. Oetker Carmin multicolor Royal,"14,99 lei",alimente-de-baza
"Zahar vanilinat Auchan, 8 g","0,29 lei",alimente-de-baza
"Drajeuri cu rom si cocos Casali Black & White, 300 g","26,99 lei",alimente-de-baza
"Ulei de cocos Solaris, 300 ml","30,50 lei",alimente-de-baza
"Orez bob lung Auchan, 1 kg","6,99 lei",alimente-de-baza
"Fasole pestrita Auchan, 400g","4,99 lei",alimente-de-baza
"Zahar vanilinat Auchan, 80 g","1,19 lei",alimente-de-baza
"Orez brun Deroni, 1 Kg","10,10 lei",alimente-de-baza
"Lapte praf instant din soia integrala Solaris, 250g","18,40 lei",alimente-de-baza
"Indulcitor Auchan, 50 plicuri x 3 g","16,99 lei",alimente-de-baza
"Ulei de floarea soarelui Bunica, 1 l","8,89 lei",alimente-de-baza
"Zahar alb Diamant, 100 plicuri x 5 g","10,80 lei",alimente-de-baza
"Ulei de floarea soarelui Unisol, 1 l","8,19 lei",alimente-de-baza
"Zahar Cristal Margaritar, 1 kg","2,99 lei",alimente-de-baza
"Ulei de floarea soarelui Spornic Bun la toate, 1 l","6,99 lei",alimente-de-baza
"Ulei de floarea soarelui rafinat cu vitamina D Bunatati de la Bunica, 1.8 l","14,99 lei",alimente-de-baza
"Faina extra Baneasa tip 000, 1 kg","2,99 lei",alimente-de-baza
"Zahar la punga de hartie Diamant, 1 kg","3,99 lei",alimente-de-baza
"Zahar punga hartie Furnicuta, 1 kg","3,45 lei",alimente-de-baza
Praf de copt Dr. Oetker 10 g x 3 bucati,"1,45 lei",alimente-de-baza
"Malai Extra Baneasa, 1 kg","4,45 lei",alimente-de-baza
"Faina alba 000 Boromir, 1 kg","2,65 lei",alimente-de-baza
Zahar vanilinat Dr. Oetker 8 g x 4 bucati,"1,84 lei",alimente-de-baza
"Faina alba tip 000 Raftul Bunicii, 1 kg","2,99 lei",alimente-de-baza
"Bors Olympia, 1 l","3,85 lei",alimente-de-baza
"Drojdie uscata Dr. Oetker, 7 g","1,29 lei",alimente-de-baza
"Zahar pachet hartie Coronita Agrana, 1 kg","3,79 lei",alimente-de-baza
"Baghete de zahar brun Diamant, 4 g x 125 buc","10,00 lei",alimente-de-baza
"Malai pentru mamaliga Panzani, 500 g","5,49 lei",alimente-de-baza
Gris Raftul Bunicii 500g,"3,75 lei",alimente-de-baza
Esenta de vanilie Dr.Oetker 38 ml,"4,90 lei",alimente-de-baza
"Piscoturi Savoiardi Boromir, 400 g","9,99 lei",alimente-de-baza
"Otet de mere Raureni, 0.5 l","3,95 lei",alimente-de-baza
"Zahar vanilat bourbon Dr. Oetker, 8 g","2,35 lei",alimente-de-baza
Cacao Dr. Oetker 50 g,"4,25 lei",alimente-de-baza
"Fidea de preparare rapida cu gust de pui 60gr, Reeva","2,10 lei",alimente-de-baza
"Malai extra gold Raftul Bunicii, 1 kg","2,39 lei",alimente-de-baza
"Gris Baneasa, 500 g","4,15 lei",alimente-de-baza
"Faina alba de grau tip 650 Raftul Bunicii, 1 kg","4,25 lei",alimente-de-baza
"Zahar brun Diamant, 500 g","4,55 lei",alimente-de-baza
Esenta de vanilie Dr.Oetker 38 ml,"4,90 lei",alimente-de-baza
Esenta de vanilie Dr. Oetker 4 x 2 ml,"4,40 lei",alimente-de-baza
Esenta de portocala Dr. Oetker 38 ml,"4,90 lei",alimente-de-baza
Esenta de rom Dr. Oetker 4 x 2 ml,"4,40 lei",alimente-de-baza
Esenta de lamaie Dr.Oetker 38 ml,"4,90 lei",alimente-de-baza
"Zahar alb Auchan, 200 buc x 5 g","14,99 lei",ceai-si-cafea
"Cafea solubila Fortuna Rendez-Vous, 50 g","7,05 lei",ceai-si-cafea
"Cafea macinata Auchan, 250 g","11,99 lei",ceai-si-cafea
"Cafea instant Nescafe Brasero, 100g","15,29 lei",ceai-si-cafea
"Ceai mix cu fructe de padure Auchan, plicuri, 30g","2,99 lei",ceai-si-cafea
"Cafea boabe Lavazza Crema E Aroma, 1 kg","99,99 lei",ceai-si-cafea
"Ceai de menta Auchan, plicuri, 30g","2,10 lei",ceai-si-cafea
Cafea solubila Auchan 200 g,"19,99 lei",ceai-si-cafea
"Cafea macinata arabica classico Auchan, 250 g","16,99 lei",ceai-si-cafea
"Cafea boabe Doncafe Elita, 1 kg","45,90 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Espresso Classico, 1 kg","90,20 lei",ceai-si-cafea
"Ceai de fructe cu capsune Auchan, plicuri, 30g","2,99 lei",ceai-si-cafea
Cafea instant Davidoff Rich Aroma 100 g,"22,99 lei",ceai-si-cafea
"Cafea instant Davidoff Fine Aroma, 100 g","22,99 lei",ceai-si-cafea
"Cafea macinata Auchan Aroma Intenso, 250 g","15,99 lei",ceai-si-cafea
"Capsule cafea Jacob Espresso Ristretto, compatibile Tassimo, 24 capsule","40,30 lei",ceai-si-cafea
"Capsule cafea Jacobs Cafe au Lait, compatibile Tassimo, 16 capsule","34,99 lei",ceai-si-cafea
"Cafea instant Nescafe Brasero, 200g","35,20 lei",ceai-si-cafea
"Ceai de musetel Auchan, 20 plicuri x 1.5 g","2,10 lei",ceai-si-cafea
"Cafea instant Jacobs Velvet, 100g","16,29 lei",ceai-si-cafea
"Capsule cafea Jacobs Tassimo Crema XL, compatibile Tassimo, 16 capsule","34,99 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Trend Collection Caffe Crema Intenso, 1 kg","83,50 lei",ceai-si-cafea
"Capsule cafea Auchan Aroma Caramel, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Ceai de plante sunatoare Auchan, plicuri, 30g","2,10 lei",ceai-si-cafea
"Zahar alb Auchan, 200 buc x 5 g","14,99 lei",ceai-si-cafea
"Cafea solubila Fortuna Rendez-Vous, 50 g","7,05 lei",ceai-si-cafea
"Cafea macinata Auchan, 250 g","11,99 lei",ceai-si-cafea
"Cafea instant Nescafe Brasero, 100g","15,29 lei",ceai-si-cafea
"Ceai mix cu fructe de padure Auchan, plicuri, 30g","2,99 lei",ceai-si-cafea
"Cafea boabe Lavazza Crema E Aroma, 1 kg","99,99 lei",ceai-si-cafea
"Ceai de menta Auchan, plicuri, 30g","2,10 lei",ceai-si-cafea
Cafea solubila Auchan 200 g,"19,99 lei",ceai-si-cafea
"Cafea macinata arabica classico Auchan, 250 g","16,99 lei",ceai-si-cafea
"Cafea boabe Doncafe Elita, 1 kg","45,90 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Espresso Classico, 1 kg","90,20 lei",ceai-si-cafea
"Ceai de fructe cu capsune Auchan, plicuri, 30g","2,99 lei",ceai-si-cafea
Cafea instant Davidoff Rich Aroma 100 g,"22,99 lei",ceai-si-cafea
"Cafea instant Davidoff Fine Aroma, 100 g","22,99 lei",ceai-si-cafea
"Cafea macinata Auchan Aroma Intenso, 250 g","15,99 lei",ceai-si-cafea
"Capsule cafea Jacob Espresso Ristretto, compatibile Tassimo, 24 capsule","40,30 lei",ceai-si-cafea
"Capsule cafea Jacobs Cafe au Lait, compatibile Tassimo, 16 capsule","34,99 lei",ceai-si-cafea
"Cafea instant Nescafe Brasero, 200g","35,20 lei",ceai-si-cafea
"Ceai de musetel Auchan, 20 plicuri x 1.5 g","2,10 lei",ceai-si-cafea
"Cafea instant Jacobs Velvet, 100g","16,29 lei",ceai-si-cafea
"Capsule cafea Jacobs Tassimo Crema XL, compatibile Tassimo, 16 capsule","34,99 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Trend Collection Caffe Crema Intenso, 1 kg","83,50 lei",ceai-si-cafea
"Capsule cafea Auchan Aroma Caramel, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Ceai de plante sunatoare Auchan, plicuri, 30g","2,10 lei",ceai-si-cafea
"Cafea instant Jacobs Kronung Alintaroma, 100g","25,60 lei",ceai-si-cafea
"Cafea solubila Nescafe Gold, 95 g","24,90 lei",ceai-si-cafea
Cafea solubila Auchan liofilizata plicuri 25 x 2 g,"8,99 lei",ceai-si-cafea
"Cafea boabe Lavazza Qualita Rossa, 500 g","51,20 lei",ceai-si-cafea
"Cafea boabe Tchibo Espresso Sicilia Style, 1 kg","83,00 lei",ceai-si-cafea
"Cafea boabe Lavazza Qualita Oro Arabica, 500 g","61,60 lei",ceai-si-cafea
"Ceai de tei si lamaie Auchan, plicuri, 20g","3,79 lei",ceai-si-cafea
"Cafea cicoare Auchan, 250 g","19,49 lei",ceai-si-cafea
"Cafea boabe Tchibo Espresso Crema Vollmundig, 1 kg","83,00 lei",ceai-si-cafea
Cafea solubila Auchan Gold Intenso decofeinizata 100 g,"15,99 lei",ceai-si-cafea
"Capsule cafea decafeinizata Auchan Espresso, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Capsule cafea Auchan Arabica, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Cafea boabe Tchibo Espresso Milano Style, 1 kg","83,00 lei",ceai-si-cafea
"Capsule cafea Auchan Aroma Vanilie, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Caffe Crema Premium Collection, 1 kg","79,99 lei",ceai-si-cafea
"Cafea solubila decofeinizata Nescafe Brasero, 95 g","21,20 lei",ceai-si-cafea
"Cafea instant Nescafe Crema, 95 g","15,29 lei",ceai-si-cafea
"Capsule cafea Tassimo Morning Cafe, compatibile Tassimo, 16 capsule","34,99 lei",ceai-si-cafea
"Cafea boabe Lavazza Qualita Oro Arabica, 1 kg","99,99 lei",ceai-si-cafea
"Zahar alb Auchan, 200 buc x 5 g","14,99 lei",ceai-si-cafea
"Cafea solubila Fortuna Rendez-Vous, 50 g","7,05 lei",ceai-si-cafea
"Cafea macinata Auchan, 250 g","11,99 lei",ceai-si-cafea
"Cafea instant Nescafe Brasero, 100g","15,29 lei",ceai-si-cafea
"Ceai mix cu fructe de padure Auchan, plicuri, 30g","2,99 lei",ceai-si-cafea
"Cafea boabe Lavazza Crema E Aroma, 1 kg","99,99 lei",ceai-si-cafea
"Ceai de menta Auchan, plicuri, 30g","2,10 lei",ceai-si-cafea
Cafea solubila Auchan 200 g,"19,99 lei",ceai-si-cafea
"Cafea macinata arabica classico Auchan, 250 g","16,99 lei",ceai-si-cafea
"Cafea boabe Doncafe Elita, 1 kg","45,90 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Espresso Classico, 1 kg","90,20 lei",ceai-si-cafea
"Ceai de fructe cu capsune Auchan, plicuri, 30g","2,99 lei",ceai-si-cafea
Cafea instant Davidoff Rich Aroma 100 g,"22,99 lei",ceai-si-cafea
"Cafea instant Davidoff Fine Aroma, 100 g","22,99 lei",ceai-si-cafea
"Cafea macinata Auchan Aroma Intenso, 250 g","15,99 lei",ceai-si-cafea
"Capsule cafea Jacob Espresso Ristretto, compatibile Tassimo, 24 capsule","40,30 lei",ceai-si-cafea
"Capsule cafea Jacobs Cafe au Lait, compatibile Tassimo, 16 capsule","34,99 lei",ceai-si-cafea
"Cafea instant Nescafe Brasero, 200g","35,20 lei",ceai-si-cafea
"Ceai de musetel Auchan, 20 plicuri x 1.5 g","2,10 lei",ceai-si-cafea
"Cafea instant Jacobs Velvet, 100g","16,29 lei",ceai-si-cafea
"Capsule cafea Jacobs Tassimo Crema XL, compatibile Tassimo, 16 capsule","34,99 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Trend Collection Caffe Crema Intenso, 1 kg","83,50 lei",ceai-si-cafea
"Capsule cafea Auchan Aroma Caramel, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Ceai de plante sunatoare Auchan, plicuri, 30g","2,10 lei",ceai-si-cafea
"Cafea instant Jacobs Kronung Alintaroma, 100g","25,60 lei",ceai-si-cafea
"Cafea solubila Nescafe Gold, 95 g","24,90 lei",ceai-si-cafea
Cafea solubila Auchan liofilizata plicuri 25 x 2 g,"8,99 lei",ceai-si-cafea
"Cafea boabe Lavazza Qualita Rossa, 500 g","51,20 lei",ceai-si-cafea
"Cafea boabe Tchibo Espresso Sicilia Style, 1 kg","83,00 lei",ceai-si-cafea
"Cafea boabe Lavazza Qualita Oro Arabica, 500 g","61,60 lei",ceai-si-cafea
"Ceai de tei si lamaie Auchan, plicuri, 20g","3,79 lei",ceai-si-cafea
"Cafea cicoare Auchan, 250 g","19,49 lei",ceai-si-cafea
"Cafea boabe Tchibo Espresso Crema Vollmundig, 1 kg","83,00 lei",ceai-si-cafea
Cafea solubila Auchan Gold Intenso decofeinizata 100 g,"15,99 lei",ceai-si-cafea
"Capsule cafea decafeinizata Auchan Espresso, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Capsule cafea Auchan Arabica, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Cafea boabe Tchibo Espresso Milano Style, 1 kg","83,00 lei",ceai-si-cafea
"Capsule cafea Auchan Aroma Vanilie, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Caffe Crema Premium Collection, 1 kg","79,99 lei",ceai-si-cafea
"Cafea solubila decofeinizata Nescafe Brasero, 95 g","21,20 lei",ceai-si-cafea
"Cafea instant Nescafe Crema, 95 g","15,29 lei",ceai-si-cafea
"Capsule cafea Tassimo Morning Cafe, compatibile Tassimo, 16 capsule","34,99 lei",ceai-si-cafea
"Cafea solubila Nescafe Brasero Crema, 190 g","35,20 lei",ceai-si-cafea
"Cafea boabe Tchibo Espresso Barista, 1 kg","91,80 lei",ceai-si-cafea
"Capsule cafea Auchan Lungo Intenso, compatibile Dolce Gusto, Auchan, 16 capsule","19,49 lei",ceai-si-cafea
"Cafea boabe Starbucks Blonde Espresso Roast, 200 g","32,80 lei",ceai-si-cafea
"Cafea macinata si prajita Nescafe Brasero Strong, 100 g","15,29 lei",ceai-si-cafea
"Cafea instant Jacobs Velvet, 200g","29,99 lei",ceai-si-cafea
"Capsule cafea decafeinizata Auchan Lungo, compatibile Dolce Gusto, 16 capsule","19,49 lei",ceai-si-cafea
"Capsule cafea Auchan Intense, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Cafea boabe Tchibo Exclusive, 1 kg","68,30 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Prasident Classic Collection, 1 kg","91,20 lei",ceai-si-cafea
"Capsule cafea Auchan Brazil, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Cafea boabe Lavazza Espresso Barista, 1 kg","109,00 lei",ceai-si-cafea
"Capsule cafea Auchan Barista, compatibile Dolce Gusto, 16 capsule","19,49 lei",ceai-si-cafea
"Cafea boabe Jacobs Kronung Alintaroma, 1 kg","75,00 lei",ceai-si-cafea
"Capsule cafea Auchan Espresso, compatibile Nespresso, 10 capsule","9,99 lei",ceai-si-cafea
"Cafea instant Tchibo Exclusive decofeinizata, 100 g","24,30 lei",ceai-si-cafea
"Capsule ciocolata calda Tassimo Milka, 8 capsule","34,99 lei",ceai-si-cafea
"Capsule cafea Auchan Espresso Intenso, compatibile Dolce Gusto, 16 capsule","19,49 lei",ceai-si-cafea
"Cafea macinata arabica Auchan, 250 g","16,99 lei",ceai-si-cafea
"Capsule cafea Jacobs Caramel Macchiato, compatibile Tassimo, 8 capsule","34,99 lei",ceai-si-cafea
Cafea solubila Auchan crema 160g,"20,49 lei",ceai-si-cafea
"Capsule cafea Auchan Grande, compatibile Dolce Gusto, 16 capsule","19,49 lei",ceai-si-cafea
"Capsule cafea Auchan Lungo, compatibile Dolce Gusto, 16 capsule","19,49 lei",ceai-si-cafea
"Cafea boabe Lavazza Qualita Oro Arabica, 1 kg","99,99 lei",ceai-si-cafea
"Zahar alb Auchan, 200 buc x 5 g","14,99 lei",ceai-si-cafea
"Cafea solubila Fortuna Rendez-Vous, 50 g","7,05 lei",ceai-si-cafea
"Cafea macinata Auchan, 250 g","11,99 lei",ceai-si-cafea
"Cafea instant Nescafe Brasero, 100g","15,29 lei",ceai-si-cafea
"Ceai mix cu fructe de padure Auchan, plicuri, 30g","2,99 lei",ceai-si-cafea
"Cafea boabe Lavazza Crema E Aroma, 1 kg","99,99 lei",ceai-si-cafea
"Ceai de menta Auchan, plicuri, 30g","2,10 lei",ceai-si-cafea
Cafea solubila Auchan 200 g,"19,99 lei",ceai-si-cafea
"Cafea macinata arabica classico Auchan, 250 g","16,99 lei",ceai-si-cafea
"Cafea boabe Doncafe Elita, 1 kg","45,90 lei",ceai-si-cafea
"Cafea boabe Julius Meinl Espresso Classico, 1 kg","90,20 lei",ceai-si-cafea
"Ceai de fructe cu capsune Auchan, plicuri, 30g","2,99 lei",ceai-si-cafea
